sst_predict,sst_real
10.367911529360859,14.4
10.07223239302683,14.2
10.113294274625057,13.2
10.319892203412287,10.0
9.384539479498523,13.0
10.007278126985707,12.3
9.974719273141131,12.3
10.26029254877483,12.5
9.692879341440351,14.2
10.095451500806467,13.7
9.83204866052956,12.6
9.49042644305694,12.4
10.084637882397097,13.0
10.456027470804576,14.5
10.111539202034153,16.7
10.352027546623095,13.4
10.333042460372829,17.4
10.338506700552117,14.3
10.261596745819926,16.8
10.380620925409618,14.6
10.443007477016273,14.7
10.332777211624016,14.5
10.132179739554841,16.1
10.077991276251833,13.7
9.983816656595284,14.8
10.385991513709069,15.4
10.198343795720199,17.3
10.383443783792707,14.4
10.323706975730698,14.2
10.357268994166557,15.1
10.405136913324911,16.9
10.042971237335985,12.8
10.431239390388624,16.5
10.039412982714172,15.9
10.33219959889788,14.9
10.196290327264038,14.4
